cutting_line_id,plate_id,seq_no
L7,P007230,431
L7,P001106,432
L7,P004993,433
L7,P002071,434
L7,P004394,435
L7,P002868,436
L7,P004591,437
L7,P003085,438
L7,P001979,439
L7,P007830,440
L7,P006836,441
L7,P008176,442
L7,P003907,443
L7,P007370,444
L7,P001483,445
L7,P004586,446
L7,P003014,447
L7,P009018,448
L7,P008448,449
L7,P004403,450
L7,P009567,451
L7,P005064,452
L7,P005611,453
L7,P000590,454
L7,P006358,455
L7,P000359,456
L7,P007200,457
L7,P004799,458
L7,P002108,459
L7,P001344,460
L7,P001475,461
L7,P000470,462
L7,P004805,463
L7,P007275,464
L7,P008747,465
L7,P009869,466
L7,P005342,467
L7,P000895,468
L7,P005561,469
L7,P003758,470
L7,P002585,471
L7,P001510,472
L7,P007340,473
L7,P008632,474
L7,P008950,475
L7,P001031,476
L7,P006950,477
L7,P000036,478
L7,P000801,479
L7,P008009,480
L7,P002211,481
L7,P005365,482
L7,P009832,483
L7,P009628,484
L7,P000411,485
L7,P007928,486
L7,P004817,487
L7,P006124,488
L7,P008723,489
L7,P001731,490
L7,P002960,491
L7,P006924,492
L7,P008059,493
L7,P002153,494
L7,P006405,495
L7,P004071,496
L7,P008284,497
L7,P008482,498
L7,P008368,499
L7,P008720,500
L7,P000249,501
L7,P002594,502
L7,P005885,503
L7,P007549,504
L7,P001643,505
L7,P008309,506
L7,P002466,507
L7,P000518,508
L7,P009670,509
L7,P003913,510
L7,P000669,511
L7,P004825,512
L7,P006139,513
L7,P008734,514
L7,P002604,515
L7,P001673,516
L7,P003772,517
L7,P007782,518
L7,P004687,519
L7,P006261,520
L7,P008031,521
L7,P007276,522
L7,P004147,523
L7,P003269,524
L7,P000254,525
L7,P008454,526
L7,P006628,527
L7,P000589,528
L7,P000373,529
L7,P009005,530
L7,P003837,531
L7,P006496,532
L7,P004065,533
L7,P000893,534
L7,P001128,535
L7,P004194,536
L7,P003505,537
L7,P003649,538
L7,P008006,539
L7,P004617,540
L7,P002267,541
L7,P004337,542
L7,P002333,543
L7,P006095,544
L7,P007622,545
L7,P004205,546
L7,P004428,547
L7,P006168,548
L7,P000955,549
L7,P004765,550
L7,P000131,551
L7,P008733,552
L7,P001608,553
L7,P009048,554
L7,P008167,555
L7,P006995,556
L7,P004565,557
L7,P007263,558
L7,P003027,559
L7,P001205,560
L7,P002020,561
L7,P009082,562
L7,P007918,563
L7,P005030,564
L7,P003124,565
L7,P002294,566
L7,P005138,567
L7,P007303,568
L7,P002229,569
L7,P009159,570
L7,P007047,571
L7,P004301,572
L7,P003790,573
L7,P002879,574
L7,P008224,575
L7,P005833,576
L7,P009584,577
L7,P006763,578
L7,P000671,579
L7,P006086,580
L7,P001894,581
L7,P006637,582
L7,P001039,583
L7,P006137,584
L7,P002707,585
L7,P007728,586
L7,P004743,587
L7,P004361,588
L7,P006300,589
L7,P004069,590
L7,P004433,591
L7,P006245,592
L7,P007367,593
L7,P004032,594
L7,P006598,595
L7,P007881,596
L7,P003947,597
L7,P005488,598
L7,P004185,599
L7,P000940,600
L7,P008837,601
L7,P008128,602
L7,P004941,603
L7,P005061,604
L7,P009134,605
L7,P004246,606
L7,P008222,607
L7,P008969,608
L7,P000603,609
L7,P007247,610
L7,P009201,611
L7,P003637,612
L7,P000369,613
L7,P000433,614
L7,P008352,615
L7,P001155,616
L7,P006389,617
L7,P003669,618
L7,P006613,619
L7,P007103,620
L7,P003995,621
L7,P002503,622
L7,P008903,623
L7,P002427,624
L7,P005273,625
L7,P003230,626
L7,P002757,627
L7,P004595,628
L7,P008660,629
L7,P006997,630
L7,P007971,631
L7,P007090,632
L7,P002166,633
L7,P008826,634
L7,P008624,635
L7,P005483,636
L7,P009898,637
L7,P009523,638
L7,P003073,639
L7,P005814,640
L7,P006339,641
L7,P004942,642
L7,P007712,643
L7,P006104,644
L7,P008581,645
L7,P008000,646
L7,P005071,647
L7,P001815,648
L7,P008897,649
L7,P001942,650
L7,P006585,651
L7,P008353,652
L7,P002889,653
L7,P004737,654
L7,P000618,655
L7,P005117,656
L7,P008684,657
L7,P001194,658
L7,P006653,659
L7,P005642,660
L7,P005465,661
L7,P006364,662
L7,P003310,663
L7,P002646,664
L7,P008387,665
L7,P007639,666
L7,P002209,667
L7,P007043,668
L7,P003797,669
L7,P008289,670
L7,P009493,671
L7,P009785,672
L7,P003695,673
L7,P000712,674
L7,P001327,675
L7,P000604,676
L7,P004858,677
L7,P004593,678
L7,P003827,679
L7,P004756,680
L7,P002227,681
L7,P009104,682
L7,P000975,683
L7,P007545,684
L7,P000393,685
L7,P001187,686
L7,P004841,687
L7,P004542,688
L7,P006333,689
L7,P006936,690
L7,P000493,691
L7,P008258,692
L7,P001003,693
L7,P002079,694
L7,P009718,695
L7,P005073,696
L7,P002193,697
L7,P009310,698
L7,P005408,699
L7,P004731,700
L7,P009609,701
L7,P002652,702
L7,P002417,703
L7,P009616,704
L7,P003026,705
L7,P004348,706
L7,P001320,707
L7,P002849,708
L7,P001554,709
L7,P007638,710
L7,P007411,711
L7,P003946,712
L7,P007746,713
L7,P001120,714
L7,P006268,715
L7,P009938,716
L7,P009740,717
L7,P000695,718
L7,P007528,719
L7,P007589,720
L7,P005528,721
L7,P000507,722
L7,P001830,723
L7,P005879,724
L7,P007811,725
L7,P008458,726
L7,P002767,727
L7,P008253,728
L7,P008951,729
L7,P006289,730
L7,P009563,731
L7,P000645,732
L7,P001487,733
L7,P003303,734
L7,P002350,735
L7,P003618,736
L7,P008186,737
L7,P003753,738
L7,P009507,739
L7,P008820,740
L7,P002181,741
L7,P008520,742
L7,P008763,743
L7,P001647,744
L7,P007953,745
L7,P006513,746
L7,P003784,747
L7,P000430,748
L7,P001376,749
L7,P004516,750
L7,P006229,751
L7,P004647,752
L7,P007436,753
L7,P002212,754
L7,P004551,755
L7,P007324,756
L7,P003778,757
L7,P001718,758
L7,P009187,759
L7,P001340,760
L7,P007606,761
L7,P008308,762
L7,P002564,763
L7,P005032,764
L7,P004879,765
L7,P003701,766
L7,P009098,767
L7,P006473,768
L7,P003804,769
L7,P003803,770
L7,P003979,771
L7,P009021,772
L7,P007466,773
L7,P007727,774
L7,P007754,775
L7,P004671,776
L7,P002704,777
L7,P008928,778
L7,P005269,779
L7,P006070,780
L7,P007723,781
L7,P000323,782
L7,P005448,783
L7,P001540,784
L7,P001506,785
L7,P005086,786
L7,P008067,787
L7,P004419,788
L7,P004693,789
L7,P005227,790
L7,P003972,791
L7,P009979,792
L7,P009866,793
L7,P007946,794
L7,P005049,795
L7,P001973,796
L7,P001645,797
L7,P003711,798
L7,P008023,799
L7,P009147,800
L7,P007401,801
L7,P001876,802
L7,P000049,803
L7,P002938,804
L7,P007798,805
L7,P003177,806
L7,P003160,807
L7,P005640,808
L7,P000427,809
L7,P007300,810
L7,P009249,811
L7,P002265,812
L7,P006362,813
L7,P001584,814
L7,P004752,815
L7,P005101,816
L7,P001123,817
L7,P009520,818
L7,P006445,819
L7,P007996,820
L7,P005364,821
L7,P008736,822
L7,P007735,823
L7,P002783,824
L7,P001026,825
L7,P001105,826
L7,P001680,827
L7,P001803,828
L7,P009124,829
L7,P005228,830
L7,P003867,831
L7,P006374,832
L7,P003751,833
L7,P006514,834
L7,P007293,835
L7,P009385,836
L7,P005596,837
L7,P000222,838
L7,P003449,839
L7,P008815,840
L7,P009028,841
L7,P005643,842
L7,P006505,843
L7,P008919,844
L7,P001356,845
L7,P000051,846
L7,P001634,847
L7,P003150,848
L7,P008019,849
L7,P005404,850
L7,P008261,851
L7,P000944,852
L7,P000706,853
L7,P003515,854
L7,P009850,855
L7,P004404,856
L7,P005245,857
L7,P007007,858
L7,P007344,859
L7,P009861,860
L7,P000612,861
L7,P003823,862
L7,P004915,863
L7,P007315,864
L7,P008223,865
L7,P008021,866
L7,P009834,867
L7,P009500,868
L7,P000298,869
L7,P001888,870
L7,P000327,871
L7,P007616,872
L7,P001516,873
L7,P005478,874
L7,P000178,875
L7,P004910,876
L7,P003616,877
L7,P002492,878
L7,P005510,879
L7,P009172,880
L7,P008715,881
L7,P008983,882
L7,P005272,883
L7,P009074,884
L7,P009192,885
L7,P000924,886
L7,P004759,887
L7,P007100,888
L7,P002703,889
L7,P002104,890
L7,P003377,891
L7,P000644,892
L7,P008016,893
L7,P004875,894
L7,P004127,895
L7,P003470,896
L7,P004402,897
L7,P001945,898
L7,P007147,899
L7,P007070,900
L7,P005936,901
L7,P001325,902
L7,P007825,903
L7,P009576,904
L7,P009658,905
L7,P002556,906
L7,P005454,907
L7,P000084,908
L7,P008649,909
L7,P005172,910
L7,P007296,911
L7,P002956,912
L7,P005822,913
L7,P009588,914
L7,P007633,915
L7,P001153,916
L7,P005075,917
L7,P003272,918
L7,P008962,919
L7,P008331,920
L7,P000473,921
L7,P006551,922
L7,P004681,923
L7,P008872,924
L7,P003984,925
L7,P002715,926
L7,P002626,927
L7,P002306,928
L7,P009962,929
L7,P003815,930
L7,P006290,931
L7,P000271,932
L7,P005387,933
L7,P006885,934
L7,P009540,935
L7,P009231,936
L7,P004248,937
L7,P005992,938
L7,P006325,939
L7,P000527,940
L7,P001933,941
L7,P009765,942
L7,P008063,943
L7,P008939,944
L7,P009929,945
L7,P009728,946
L7,P001321,947
L7,P007479,948
L7,P004164,949
L7,P008235,950
L7,P001426,951
L7,P009949,952
L7,P000281,953
L7,P000035,954
L7,P005263,955
L7,P000595,956
L7,P001087,957
L7,P001022,958
L7,P009766,959
L7,P003981,960
L7,P004582,961
L7,P000127,962
L7,P008415,963
L7,P006288,964
L7,P000173,965
L7,P000454,966
L7,P002010,967
L7,P002888,968
L7,P009342,969
L7,P000135,970
L7,P008613,971
L7,P004162,972
L7,P002009,973
L7,P009619,974
L7,P003137,975
L7,P006606,976
L7,P000806,977
L7,P006509,978
L7,P005832,979
L7,P009323,980
L7,P002811,981
L7,P008878,982
L7,P005467,983
L7,P007850,984
L7,P006903,985
L7,P007072,986
L7,P009165,987
L7,P006674,988
L7,P001316,989
L7,P005648,990
L7,P001924,991
L7,P005559,992
L7,P008422,993
L7,P003484,994
L7,P006143,995
L7,P008694,996
L7,P000776,997
L7,P001763,998
L7,P002129,999
L7,P003490,1000
L7,P004677,1001
L7,P009824,1002
L7,P008416,1003
L7,P006448,1004
L7,P004999,1005
L7,P000627,1006
L7,P003726,1007
L7,P005469,1008
L7,P003866,1009
L7,P006925,1010
L7,P009911,1011
L7,P009419,1012
L7,P001271,1013
L7,P007258,1014
L7,P002493,1015
L7,P008471,1016
L7,P009537,1017
L7,P004620,1018
L7,P004692,1019
L7,P007704,1020
L7,P003081,1021
L7,P002847,1022
L7,P008084,1023
L7,P003704,1024
L7,P008083,1025
L7,P007818,1026
L7,P004058,1027
L7,P005714,1028
L7,P003392,1029
L7,P004452,1030
L7,P000875,1031
L7,P009171,1032
L7,P005737,1033
L7,P005753,1034
L7,P007690,1035
L7,P009425,1036
L7,P005652,1037
L7,P009674,1038
L7,P002411,1039
L7,P005389,1040
L7,P005453,1041
L7,P006747,1042
L7,P008687,1043
L7,P005780,1044
L7,P002177,1045
L7,P003905,1046
L7,P008737,1047
L7,P002917,1048
L7,P001710,1049
L7,P008499,1050
L7,P003001,1051
L7,P005514,1052
L7,P002959,1053
L7,P003636,1054
L7,P003504,1055
L7,P006964,1056
L7,P008985,1057
L7,P000661,1058
L7,P002692,1059
L7,P002876,1060
L7,P000894,1061
L7,P000372,1062
L7,P005353,1063
L7,P009109,1064
L7,P002398,1065
L7,P001725,1066
L7,P001397,1067
L7,P001744,1068
L7,P008478,1069
L7,P003031,1070
L7,P000349,1071
L7,P002978,1072
L7,P003956,1073
L7,P009316,1074
L7,P003535,1075
L7,P009312,1076
L7,P004035,1077
L7,P005682,1078
L7,P006545,1079
L7,P001836,1080
L7,P000891,1081
L7,P007357,1082
L7,P004225,1083
L7,P002011,1084
L7,P007720,1085
L7,P003479,1086
L7,P001163,1087
L7,P000973,1088
L7,P008554,1089
L7,P004986,1090
L7,P007039,1091
L7,P006368,1092
L7,P007048,1093
L7,P001978,1094
L7,P000857,1095
L7,P004757,1096
L7,P006102,1097
L7,P005277,1098
L7,P004388,1099
L7,P004228,1100
L7,P002894,1101
L7,P001324,1102
L7,P008395,1103
L7,P000643,1104
L7,P003364,1105
L7,P003128,1106
L7,P004956,1107
L7,P000746,1108
L7,P009916,1109
L7,P008536,1110
L7,P002180,1111
L7,P002533,1112
L7,P006812,1113
L7,P008864,1114
L7,P009693,1115
L7,P002460,1116
L7,P000536,1117
L7,P000502,1118
L7,P003103,1119
L7,P009222,1120
L7,P009410,1121
L7,P001439,1122
L7,P005865,1123
L7,P006309,1124
L7,P002930,1125
L7,P004870,1126
L7,P000620,1127
L7,P000145,1128
L7,P001726,1129
L7,P002116,1130
L7,P000710,1131
L7,P001291,1132
L7,P000902,1133
L7,P007183,1134
L7,P005267,1135
L7,P003619,1136
L7,P002245,1137
L7,P001396,1138
L7,P008430,1139
L7,P002501,1140
L7,P005083,1141
L7,P007682,1142
L7,P001468,1143
L7,P002741,1144
L7,P004663,1145
L7,P001348,1146
L7,P004133,1147
L7,P006913,1148
L7,P002454,1149
L7,P002540,1150
L7,P002312,1151
L7,P003352,1152
L7,P004233,1153
L7,P008829,1154
L7,P002273,1155
L7,P002720,1156
L7,P000220,1157
L7,P008380,1158
L7,P000280,1159
L7,P008494,1160
L7,P000380,1161
L7,P001156,1162
L7,P006940,1163
L7,P003941,1164
L7,P001093,1165
L7,P000282,1166
L7,P008461,1167
L7,P006610,1168
L7,P001681,1169
L7,P005413,1170
L7,P000961,1171
L7,P006909,1172
L7,P007778,1173
L7,P002796,1174
L7,P001488,1175
L7,P009677,1176
L7,P008198,1177
L7,P009982,1178
L7,P007568,1179
L7,P002455,1180
L7,P005574,1181
L7,P003394,1182
L7,P003225,1183
L7,P006053,1184
L7,P000822,1185
L7,P009340,1186
L7,P002801,1187
L7,P003350,1188
L7,P008573,1189
L7,P000185,1190
L7,P007394,1191
L7,P002751,1192
L7,P000922,1193
L7,P002251,1194
L7,P005383,1195
L7,P007772,1196
L7,P003744,1197
L7,P000585,1198
L7,P000668,1199
L7,P008946,1200
L8,P007331,1
L8,P003088,2
L8,P004344,3
L8,P007774,4
L8,P008248,5
L8,P009383,6
L8,P008999,7
L8,P006351,8
L8,P005537,9
L8,P006907,10
L8,P009812,11
L8,P006477,12
L8,P009111,13
L8,P009914,14
L8,P005793,15
L8,P007186,16
L8,P006342,17
L8,P002045,18
L8,P000109,19
L8,P002473,20
L8,P007488,21
L8,P008447,22
L8,P004702,23
L8,P003831,24
L8,P004025,25
L8,P003613,26
L8,P008609,27
L8,P005988,28
L8,P005896,29
L8,P000545,30
L8,P009456,31
L8,P003123,32
L8,P000552,33
L8,P001174,34
L8,P005706,35
L8,P001257,36
L8,P008716,37
L8,P005186,38
L8,P008901,39
L8,P000024,40
L8,P005037,41
L8,P001928,42
L8,P009678,43
L8,P006881,44
L8,P002145,45
L8,P009934,46
L8,P008215,47
L8,P006156,48
L8,P008050,49
L8,P001089,50
L8,P006695,51
L8,P007693,52
L8,P007709,53
L8,P006076,54
L8,P001368,55
L8,P000396,56
L8,P002759,57
L8,P004371,58
L8,P000196,59
L8,P005699,60
L8,P003517,61
L8,P004103,62
L8,P001081,63
L8,P005862,64
L8,P002323,65
L8,P000134,66
L8,P004951,67
L8,P007355,68
L8,P002834,69
L8,P001024,70
L8,P006732,71
L8,P007653,72
L8,P000305,73
L8,P002990,74
L8,P002356,75
L8,P005440,76
L8,P001712,77
L8,P007912,78
L8,P000256,79
L8,P005963,80
L8,P005141,81
L8,P001818,82
L8,P005622,83
L8,P001751,84
L8,P005817,85
L8,P000460,86
L8,P000818,87
L8,P008444,88
L8,P006522,89
L8,P001382,90
L8,P007223,91
L8,P005700,92
L8,P001008,93
L8,P005916,94
L8,P007793,95
L8,P009258,96
L8,P006882,97
L8,P006791,98
L8,P002376,99
L8,P005434,100
L8,P000954,101
L8,P007637,102
L8,P002827,103
L8,P003560,104
L8,P001287,105
L8,P006588,106
L8,P008575,107
L8,P008597,108
L8,P009823,109
L8,P003451,110
L8,P008913,111
L8,P007211,112
L8,P000596,113
L8,P007458,114
L8,P002201,115
L8,P003093,116
L8,P003582,117
L8,P007455,118
L8,P008544,119
L8,P008724,120
L8,P005979,121
L8,P002515,122
L8,P009287,123
L8,P009598,124
L8,P002567,125
L8,P002997,126
L8,P006618,127
L8,P005369,128
L8,P009363,129
L8,P004807,130
L8,P002130,131
L8,P008580,132
L8,P002405,133
L8,P009633,134
L8,P001137,135
L8,P006179,136
L8,P004658,137
L8,P003526,138
L8,P002369,139
L8,P007150,140
L8,P006413,141
L8,P000720,142
L8,P001862,143
L8,P009356,144
L8,P006611,145
L8,P000114,146
L8,P000272,147
L8,P002423,148
L8,P006219,149
L8,P007895,150
L8,P009838,151
L8,P008678,152
L8,P006691,153
L8,P008862,154
L8,P001409,155
L8,P007950,156
L8,P004099,157
L8,P007961,158
L8,P005166,159
L8,P004976,160
L8,P003036,161
L8,P001099,162
L8,P001200,163
L8,P000211,164
L8,P001499,165
L8,P004288,166
L8,P003824,167
L8,P003705,168
L8,P006049,169
L8,P005313,170
L8,P003153,171
L8,P001328,172
L8,P006808,173
L8,P003775,174
L8,P007179,175
L8,P006284,176
L8,P000972,177
L8,P004193,178
L8,P001689,179
L8,P005674,180
L8,P003167,181
L8,P001441,182
L8,P009343,183
L8,P007160,184
L8,P003920,185
L8,P004318,186
L8,P000820,187
L8,P001863,188
L8,P001827,189
L8,P000436,190
L8,P005123,191
L8,P005684,192
L8,P001512,193
L8,P007094,194
L8,P005913,195
L8,P006278,196
L8,P000605,197
L8,P006090,198
L8,P007884,199
L8,P001606,200
L8,P008385,201
L8,P003087,202
L8,P008858,203
L8,P007671,204
L8,P009977,205
L8,P005996,206
L8,P001742,207
L8,P002346,208
L8,P008421,209
L8,P003078,210
L8,P005209,211
L8,P008193,212
L8,P005898,213
L8,P009706,214
L8,P000401,215
L8,P002899,216
L8,P008451,217
L8,P002527,218
L8,P002131,219
L8,P008915,220
L8,P003082,221
L8,P007236,222
L8,P006207,223
L8,P005568,224
L8,P008508,225
L8,P008262,226
L8,P001517,227
L8,P007407,228
L8,P003912,229
L8,P009561,230
L8,P002979,231
L8,P002971,232
L8,P006057,233
L8,P006931,234
L8,P009150,235
L8,P008664,236
L8,P006912,237
L8,P001820,238
L8,P006197,239
L8,P006987,240
L8,P008840,241
L8,P001542,242
L8,P002936,243
L8,P008455,244
L8,P008437,245
L8,P002560,246
L8,P008861,247
L8,P003569,248
L8,P008232,249
L8,P006919,250
L8,P000400,251
L8,P004492,252
L8,P000449,253
L8,P006134,254
L8,P000606,255
L8,P005899,256
L8,P007257,257
L8,P001210,258
L8,P000356,259
L8,P002877,260
L8,P008714,261
L8,P005281,262
L8,P007929,263
L8,P000920,264
L8,P007438,265
L8,P004541,266
L8,P004085,267
L8,P000169,268
L8,P002087,269
L8,P007487,270
L8,P003196,271
L8,P005026,272
L8,P008362,273
L8,P007108,274
L8,P009487,275
L8,P002431,276
L8,P007210,277
L8,P001855,278
L8,P009116,279
L8,P005770,280
L8,P005305,281
L8,P006687,282
L8,P002406,283
L8,P005008,284
L8,P004300,285
L8,P007284,286
L8,P009002,287
L8,P001531,288
L8,P000083,289
L8,P004749,290
L8,P008518,291
L8,P002355,292
L8,P003832,293
L8,P002232,294
L8,P001711,295
L8,P001017,296
L8,P001594,297
L8,P002296,298
L8,P003148,299
L8,P005255,300
L8,P008926,301
L8,P001699,302
L8,P003413,303
L8,P002017,304
L8,P005147,305
L8,P003540,306
L8,P003224,307
L8,P000293,308
L8,P008404,309
L8,P001248,310
L8,P001086,311
L8,P009411,312
L8,P000841,313
L8,P005960,314
L8,P008394,315
L8,P000843,316
L8,P001910,317
L8,P006367,318
L8,P006160,319
L8,P005289,320
L8,P006411,321
L8,P006427,322
L8,P009527,323
L8,P001842,324
L8,P001192,325
L8,P000338,326
L8,P009347,327
L8,P007056,328
L8,P006739,329
L8,P003147,330
L8,P002235,331
L8,P004504,332
L8,P002450,333
L8,P006537,334
L8,P009477,335
L8,P004052,336
L8,P009295,337
L8,P004515,338
L8,P001938,339
L8,P001260,340
L8,P001142,341
L8,P002792,342
L8,P008337,343
L8,P009679,344
L8,P001590,345
L8,P002694,346
L8,P006430,347
L8,P005360,348
L8,P007716,349
L8,P005089,350
L8,P007433,351
L8,P000528,352
L8,P008306,353
L8,P007334,354
L8,P000796,355
L8,P008048,356
L8,P002238,357
L8,P000204,358
L8,P003431,359
L8,P007758,360
L8,P005785,361
L8,P001390,362
L8,P009272,363
L8,P007233,364
L8,P003051,365
L8,P000982,366
L8,P007543,367
L8,P000157,368
L8,P002580,369
L8,P008836,370
L8,P001918,371
L8,P005301,372
L8,P000608,373
L8,P005339,374
L8,P001589,375
L8,P007897,376
L8,P005742,377
L8,P006804,378
L8,P008531,379
L8,P008055,380
L8,P000310,381
L8,P001740,382
L8,P006100,383
L8,P003420,384
L8,P005752,385
L8,P007767,386
L8,P002782,387
L8,P001670,388
L8,P009572,389
L8,P005586,390
L8,P002939,391
L8,P008778,392
L8,P009437,393
L8,P009606,394
L8,P002409,395
L8,P001378,396
L8,P009108,397
L8,P005563,398
L8,P007146,399
L8,P000680,400
L8,P006607,401
L8,P001295,402
L8,P002456,403
L8,P000798,404
L8,P005692,405
L8,P004311,406
L8,P008978,407
L8,P004442,408
L8,P002206,409
L8,P008102,410
L8,P008407,411
L8,P008127,412
L8,P008462,413
L8,P006352,414
L8,P009751,415
L8,P006717,416
L8,P000788,417
L8,P005585,418
L8,P000347,419
L8,P000548,420
L8,P008860,421
L8,P006821,422
L8,P000832,423
L8,P000584,424
L8,P000263,425
L8,P001384,426
L8,P002410,427
L8,P007368,428
L8,P008961,429
L8,P008663,430
L8,P001777,431
L8,P004948,432
L8,P008329,433
L8,P009166,434
L8,P008078,435
L8,P003732,436
L8,P006570,437
L8,P009592,438
L8,P005421,439
L8,P006581,440
L8,P001345,441
L8,P001760,442
L8,P007403,443
L8,P009405,444
L8,P003343,445
L8,P008834,446
L8,P007893,447
L8,P001555,448
L8,P008194,449
L8,P005371,450
L8,P001883,451
L8,P009579,452
L8,P002214,453
L8,P007268,454
L8,P002526,455
L8,P001514,456
L8,P001950,457
L8,P000657,458
L8,P004608,459
L8,P009393,460
L8,P003256,461
L8,P009926,462
L8,P007001,463
L8,P002819,464
L8,P008364,465
L8,P001509,466
L8,P009732,467
L8,P000626,468
L8,P005621,469
L8,P004039,470
L8,P000558,471
L8,P001181,472
L8,P001576,473
L8,P002718,474
L8,P006151,475
L8,P001557,476
L8,P005951,477
L8,P007983,478
L8,P004284,479
L8,P008855,480
L8,P003245,481
L8,P005213,482
L8,P008548,483
L8,P005091,484
L8,P006865,485
L8,P008839,486
L8,P003693,487
L8,P001520,488
L8,P008755,489
L8,P006112,490
L8,P006051,491
L8,P004046,492
L8,P007689,493
L8,P000039,494
L8,P002399,495
L8,P002082,496
L8,P004380,497
L8,P003440,498
L8,P002987,499
L8,P004129,500
L8,P009927,501
L8,P008446,502
L8,P007383,503
L8,P007313,504
L8,P009885,505
L8,P004441,506
L8,P001898,507
L8,P007932,508
L8,P006187,509
L8,P009630,510
L8,P006099,511
L8,P002326,512
L8,P007956,513
L8,P004963,514
L8,P009654,515
L8,P001138,516
L8,P009919,517
L8,P005584,518
L8,P004418,519
L8,P007847,520
L8,P002698,521
L8,P006390,522
L8,P009274,523
L8,P002053,524
L8,P007134,525
L8,P007944,526
L8,P005658,527
L8,P008459,528
L8,P000664,529
L8,P007193,530
L8,P001822,531
L8,P001131,532
L8,P000073,533
L8,P009676,534
L8,P007156,535
L8,P007848,536
L8,P000075,537
L8,P008956,538
L8,P007738,539
L8,P003842,540
L8,P002066,541
L8,P004811,542
L8,P002968,543
L8,P003553,544
L8,P002753,545
L8,P000851,546
L8,P007272,547
L8,P009513,548
L8,P000611,549
L8,P002120,550
L8,P006209,551
L8,P009152,552
L8,P008680,553
L8,P006524,554
L8,P007603,555
L8,P006165,556
L8,P009079,557
L8,P001564,558
L8,P007615,559
L8,P001453,560
L8,P008770,561
L8,P000183,562
L8,P004844,563
L8,P003752,564
L8,P002189,565
L8,P002665,566
L8,P002829,567
L8,P008850,568
L8,P005944,569
L8,P008335,570
L8,P000506,571
L8,P007571,572
L8,P009932,573
L8,P000070,574
L8,P007831,575
L8,P006340,576
L8,P005922,577
L8,P000172,578
L8,P005122,579
L8,P006776,580
L8,P007585,581
L8,P004446,582
L8,P003735,583
L8,P000097,584
L8,P001939,585
L8,P007567,586
L8,P004352,587
L8,P009626,588
L8,P009251,589
L8,P008704,590
L8,P001460,591
L8,P002243,592
L8,P007541,593
L8,P002831,594
L8,P005329,595
L8,P005316,596
L8,P003737,597
L8,P002516,598
L8,P006087,599
L8,P007442,600
L8,P004146,601
L8,P003536,602
L8,P009197,603
L8,P003242,604
L8,P009158,605
L8,P004168,606
L8,P005113,607
L8,P008902,608
L8,P009842,609
L8,P000205,610
L8,P006729,611
L8,P006578,612
L8,P003366,613
L8,P000147,614
L8,P003480,615
L8,P004054,616
L8,P004491,617
L8,P003617,618
L8,P001891,619
L8,P004076,620
L8,P009855,621
L8,P000787,622
L8,P000749,623
L8,P007057,624
L8,P003353,625
L8,P002072,626
L8,P007652,627
L8,P007023,628
L8,P004836,629
L8,P005631,630
L8,P009524,631
L8,P006174,632
L8,P009016,633
L8,P003724,634
L8,P002465,635
L8,P005056,636
L8,P004662,637
L8,P000591,638
L8,P006178,639
L8,P008517,640
L8,P000652,641
L8,P009695,642
L8,P000340,643
L8,P005258,644
L8,P002445,645
L8,P002842,646
L8,P008277,647
L8,P008917,648
L8,P003918,649
L8,P003443,650
L8,P002136,651
L8,P008873,652
L8,P008551,653
L8,P008725,654
L8,P006528,655
L8,P008372,656
L8,P008760,657
L8,P007467,658
L8,P008057,659
L8,P000976,660
L8,P006727,661
L8,P003523,662
L8,P001934,663
L8,P005035,664
L8,P008109,665
L8,P009904,666
L8,P003465,667
L8,P001941,668
L8,P001309,669
L8,P002365,670
L8,P001707,671
L8,P001736,672
L8,P005882,673
L8,P007966,674
L8,P006012,675
L8,P005034,676
L8,P006295,677
L8,P003789,678
L8,P009057,679
L8,P008214,680
L8,P007916,681
L8,P009210,682
L8,P002347,683
L8,P007468,684
L8,P009148,685
L8,P002596,686
L8,P003059,687
L8,P008537,688
L8,P005367,689
L8,P008037,690
L8,P007032,691
L8,P006712,692
L8,P005917,693
L8,P003459,694
L8,P002381,695
L8,P007399,696
L8,P002859,697
L8,P005362,698
L8,P005351,699
L8,P002128,700
L8,P005704,701
L8,P008782,702
L8,P009143,703
L8,P003301,704
L8,P004522,705
L8,P003916,706
L8,P004791,707
L8,P000682,708
L8,P008970,709
L8,P001947,710
L8,P008149,711
L8,P005762,712
L8,P002727,713
L8,P001272,714
L8,P004667,715
L8,P003625,716
L8,P008292,717
L8,P005398,718
L8,P003094,719
L8,P004406,720
L8,P009040,721
L8,P001885,722
L8,P004424,723
L8,P006810,724
L8,P008791,725
L8,P003822,726
L8,P002357,727
L8,P000080,728
L8,P003259,729
L8,P000007,730
L8,P008412,731
L8,P004556,732
L8,P006431,733
L8,P002085,734
L8,P001061,735
L8,P004552,736
L8,P006422,737
L8,P005048,738
L8,P006773,739
L8,P000656,740
L8,P000283,741
L8,P007029,742
L8,P004426,743
L8,P007270,744
L8,P002592,745
L8,P009014,746
L8,P005973,747
L8,P004921,748
L8,P009314,749
L8,P009845,750
L8,P006538,751
L8,P000352,752
L8,P005677,753
L8,P005820,754
L8,P008731,755
L8,P006840,756
L8,P006419,757
L8,P005485,758
L8,P002901,759
L8,P001177,760
L8,P008043,761
