plate_id,area,stack_id,level,thickness_mm,width_mm,length_mm,weight_ton,project_id,segment_id,status,eligible_lines
P001574,D,D-S103,4,18.0,2500.0,9000.0,3.117,PRJ063,SEG0520,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001575,D,D-S113,19,10.0,2000.0,12000.0,2.014,PRJ007,SEG0016,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001576,D,D-S026,3,12.0,2500.0,14000.0,3.465,PRJ065,SEG0414,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001577,A,A-S027,17,6.0,2800.0,12000.0,1.474,PRJ061,SEG0645,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001578,B,B-S047,5,12.0,1500.0,16000.0,2.147,PRJ033,SEG0407,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001579,C,C-S079,5,18.0,3000.0,14000.0,5.985,PRJ035,SEG0245,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001580,C,C-S113,12,6.0,3000.0,8000.0,1.164,PRJ067,SEG0269,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001581,C,C-S036,9,40.0,2200.0,8000.0,5.835,PRJ034,SEG0538,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001582,C,C-S093,9,12.0,1800.0,9000.0,1.596,PRJ038,SEG0051,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001583,C,C-S026,9,14.0,2200.0,9000.0,1.992,PRJ030,SEG0654,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001584,C,C-S065,10,16.0,2200.0,8000.0,2.291,PRJ052,SEG0201,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001585,C,C-S112,1,16.0,3000.0,6000.0,2.27,PRJ025,SEG0219,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001586,B,B-S040,18,50.0,2200.0,6000.0,5.398,PRJ003,SEG0250,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001587,B,B-S089,2,18.0,2000.0,12000.0,3.419,PRJ001,SEG0517,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001588,B,B-S033,18,20.0,3000.0,14000.0,6.085,PRJ037,SEG0616,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001589,C,C-S064,17,8.0,2800.0,10000.0,1.587,PRJ038,SEG0470,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001590,A,A-S058,10,8.0,1800.0,8000.0,0.894,PRJ018,SEG0273,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001591,B,B-S009,6,8.0,1800.0,14000.0,1.565,PRJ078,SEG0545,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001592,A,A-S090,3,40.0,3000.0,8000.0,7.348,PRJ048,SEG0245,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001593,D,D-S020,16,8.0,2800.0,10000.0,1.845,PRJ005,SEG0370,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001594,A,A-S096,4,50.0,2800.0,12000.0,12.69,PRJ008,SEG0430,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001595,C,C-S048,1,18.0,2500.0,10000.0,3.874,PRJ013,SEG0603,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001596,B,B-S069,16,18.0,1500.0,8000.0,1.583,PRJ054,SEG0302,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001597,C,C-S074,6,6.0,2200.0,6000.0,0.68,PRJ019,SEG0597,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001598,D,D-S110,7,50.0,1800.0,10000.0,7.1,PRJ024,SEG0709,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001599,A,A-S041,1,6.0,1500.0,6000.0,0.384,PRJ050,SEG0075,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001600,B,B-S073,14,16.0,3000.0,9000.0,3.346,PRJ018,SEG0639,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001601,C,C-S035,13,20.0,1800.0,8000.0,2.442,PRJ050,SEG0686,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001602,C,C-S051,12,25.0,2500.0,10000.0,5.204,PRJ002,SEG0363,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001603,B,B-S112,10,30.0,2500.0,16000.0,8.911,PRJ044,SEG0363,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001604,A,A-S108,18,8.0,2000.0,16000.0,1.92,PRJ077,SEG0149,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001605,A,A-S073,5,40.0,1800.0,8000.0,4.949,PRJ047,SEG0088,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001606,B,B-S114,20,30.0,3000.0,12000.0,8.917,PRJ079,SEG0222,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001607,B,B-S047,19,16.0,2500.0,9000.0,2.622,PRJ002,SEG0093,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001608,A,A-S055,7,50.0,2200.0,8000.0,6.981,PRJ028,SEG0073,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001609,A,A-S013,1,10.0,1500.0,12000.0,1.299,PRJ047,SEG0754,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001610,B,B-S005,11,30.0,3000.0,12000.0,7.704,PRJ076,SEG0287,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001611,D,D-S098,1,10.0,1800.0,8000.0,1.09,PRJ032,SEG0303,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001612,C,C-S070,12,14.0,1800.0,16000.0,3.066,PRJ076,SEG0577,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001613,B,B-S099,16,25.0,2800.0,9000.0,4.728,PRJ004,SEG0586,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001614,D,D-S074,7,40.0,2000.0,12000.0,7.099,PRJ053,SEG0743,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001615,C,C-S039,19,30.0,2500.0,14000.0,8.435,PRJ066,SEG0557,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001616,D,D-S031,5,16.0,2800.0,9000.0,3.396,PRJ007,SEG0737,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001617,A,A-S098,8,6.0,1500.0,16000.0,1.043,PRJ051,SEG0615,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001618,C,C-S097,16,18.0,2800.0,16000.0,5.802,PRJ016,SEG0006,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001619,A,A-S016,6,18.0,1800.0,8000.0,2.033,PRJ007,SEG0553,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001620,A,A-S063,11,18.0,1500.0,9000.0,1.81,PRJ008,SEG0301,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001621,B,B-S031,2,8.0,2500.0,16000.0,2.415,PRJ045,SEG0763,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001622,B,B-S048,6,12.0,3000.0,8000.0,2.252,PRJ034,SEG0330,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001623,D,D-S094,2,12.0,2000.0,6000.0,1.211,PRJ058,SEG0107,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001624,D,D-S109,14,6.0,3000.0,16000.0,2.136,PRJ036,SEG0131,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001625,D,D-S098,18,50.0,2500.0,9000.0,8.963,PRJ072,SEG0793,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001626,D,D-S105,8,6.0,1800.0,14000.0,1.197,PRJ065,SEG0535,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001627,A,A-S026,5,40.0,1800.0,12000.0,7.186,PRJ056,SEG0306,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001628,A,A-S049,5,14.0,1800.0,16000.0,3.308,PRJ028,SEG0198,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001629,C,C-S041,10,20.0,2800.0,6000.0,2.506,PRJ071,SEG0512,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001630,A,A-S042,15,6.0,3000.0,12000.0,1.844,PRJ057,SEG0021,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001631,D,D-S033,8,12.0,2800.0,10000.0,2.491,PRJ019,SEG0486,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001632,D,D-S113,3,30.0,2500.0,9000.0,5.669,PRJ037,SEG0373,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001633,B,B-S094,11,14.0,2500.0,6000.0,1.7,PRJ054,SEG0377,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001634,D,D-S030,20,50.0,2500.0,8000.0,7.17,PRJ027,SEG0184,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001635,B,B-S003,9,6.0,2200.0,14000.0,1.398,PRJ036,SEG0183,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001636,D,D-S005,12,16.0,2200.0,8000.0,2.06,PRJ049,SEG0483,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001637,C,C-S003,18,50.0,2000.0,6000.0,4.806,PRJ030,SEG0351,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001638,D,D-S082,3,14.0,2500.0,6000.0,1.673,PRJ080,SEG0421,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001639,B,B-S114,11,16.0,1800.0,16000.0,3.487,PRJ041,SEG0686,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001640,D,D-S042,6,8.0,1500.0,12000.0,1.205,PRJ062,SEG0222,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001641,D,D-S019,19,50.0,2000.0,8000.0,6.894,PRJ028,SEG0406,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001642,A,A-S063,6,16.0,2000.0,16000.0,3.777,PRJ076,SEG0568,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001643,B,B-S115,12,16.0,2800.0,14000.0,4.871,PRJ010,SEG0381,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001644,B,B-S102,12,20.0,2200.0,6000.0,1.911,PRJ014,SEG0741,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001645,B,B-S049,18,20.0,2800.0,6000.0,2.887,PRJ033,SEG0625,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001646,B,B-S090,21,12.0,1800.0,12000.0,2.191,PRJ013,SEG0187,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001647,C,C-S115,5,8.0,2800.0,9000.0,1.667,PRJ026,SEG0328,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001648,B,B-S056,21,50.0,2500.0,16000.0,17.138,PRJ048,SEG0560,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001649,D,D-S073,4,50.0,3000.0,10000.0,12.472,PRJ074,SEG0326,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001650,B,B-S045,2,12.0,2500.0,16000.0,3.495,PRJ009,SEG0368,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001651,C,C-S024,8,30.0,1500.0,8000.0,2.883,PRJ015,SEG0456,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001652,A,A-S082,3,10.0,1800.0,6000.0,0.81,PRJ050,SEG0338,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001653,A,A-S041,18,50.0,3000.0,14000.0,16.127,PRJ062,SEG0496,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001654,C,C-S091,1,20.0,2800.0,8000.0,3.735,PRJ025,SEG0426,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001655,C,C-S020,4,25.0,2000.0,9000.0,3.381,PRJ028,SEG0030,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001656,D,D-S051,15,50.0,1500.0,10000.0,5.785,PRJ034,SEG0182,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001657,B,B-S092,17,18.0,2000.0,12000.0,3.304,PRJ068,SEG0259,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001658,B,B-S070,6,20.0,2200.0,14000.0,5.028,PRJ048,SEG0185,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001659,D,D-S033,7,20.0,2800.0,6000.0,2.4,PRJ074,SEG0618,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001660,C,C-S060,18,18.0,2000.0,14000.0,3.618,PRJ074,SEG0137,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001661,D,D-S064,18,10.0,2200.0,6000.0,1.0,PRJ048,SEG0749,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001662,A,A-S077,10,8.0,2000.0,6000.0,0.794,PRJ004,SEG0644,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001663,A,A-S034,18,12.0,1500.0,14000.0,1.889,PRJ048,SEG0077,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001664,C,C-S017,6,20.0,1500.0,12000.0,2.85,PRJ029,SEG0519,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001665,C,C-S101,9,6.0,2800.0,10000.0,1.395,PRJ062,SEG0240,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001666,B,B-S075,17,10.0,1500.0,16000.0,2.013,PRJ030,SEG0427,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001667,B,B-S012,2,25.0,1800.0,12000.0,3.866,PRJ020,SEG0560,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001668,B,B-S049,5,40.0,3000.0,14000.0,12.499,PRJ028,SEG0742,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001669,C,C-S029,6,25.0,2500.0,9000.0,4.29,PRJ066,SEG0004,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001670,C,C-S048,7,40.0,2800.0,10000.0,8.494,PRJ063,SEG0768,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001671,B,B-S091,6,20.0,3000.0,10000.0,4.457,PRJ063,SEG0178,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001672,D,D-S081,18,14.0,2200.0,12000.0,3.124,PRJ040,SEG0254,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001673,D,D-S038,8,10.0,2500.0,16000.0,2.952,PRJ054,SEG0065,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001674,C,C-S066,21,25.0,2000.0,12000.0,4.943,PRJ010,SEG0402,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001675,A,A-S106,8,18.0,2800.0,12000.0,4.807,PRJ043,SEG0291,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001676,D,D-S118,18,12.0,1500.0,14000.0,2.101,PRJ003,SEG0235,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001677,A,A-S088,17,18.0,1800.0,6000.0,1.561,PRJ050,SEG0726,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001678,C,C-S001,18,6.0,2000.0,8000.0,0.823,PRJ013,SEG0398,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001679,A,A-S045,6,40.0,2500.0,14000.0,9.898,PRJ044,SEG0563,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001680,C,C-S006,12,30.0,2800.0,8000.0,5.513,PRJ066,SEG0333,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001681,A,A-S013,6,8.0,2800.0,8000.0,1.39,PRJ050,SEG0233,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001682,C,C-S081,10,16.0,1500.0,14000.0,2.864,PRJ079,SEG0184,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001683,D,D-S095,8,8.0,2500.0,8000.0,1.228,PRJ064,SEG0286,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001684,D,D-S106,20,12.0,1800.0,14000.0,2.203,PRJ006,SEG0044,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001685,D,D-S066,16,18.0,1800.0,6000.0,1.413,PRJ020,SEG0353,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001686,D,D-S030,14,25.0,3000.0,6000.0,3.437,PRJ008,SEG0055,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001687,B,B-S043,2,40.0,1800.0,14000.0,7.881,PRJ045,SEG0466,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001688,A,A-S102,10,8.0,2000.0,16000.0,2.068,PRJ076,SEG0587,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001689,A,A-S021,5,18.0,2800.0,12000.0,4.345,PRJ035,SEG0583,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001690,D,D-S002,15,14.0,2000.0,16000.0,3.376,PRJ012,SEG0242,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001691,B,B-S027,9,14.0,2500.0,16000.0,4.64,PRJ064,SEG0254,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001692,D,D-S010,7,16.0,2500.0,8000.0,2.607,PRJ024,SEG0513,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001693,D,D-S101,9,25.0,2200.0,10000.0,4.247,PRJ067,SEG0481,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001694,B,B-S043,20,10.0,1800.0,6000.0,0.794,PRJ063,SEG0166,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001695,B,B-S066,18,6.0,1800.0,10000.0,0.903,PRJ065,SEG0204,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001696,C,C-S012,20,18.0,2000.0,9000.0,2.745,PRJ079,SEG0650,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001697,A,A-S016,12,14.0,3000.0,14000.0,4.943,PRJ034,SEG0003,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001698,B,B-S078,14,16.0,2200.0,9000.0,2.587,PRJ040,SEG0016,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001699,D,D-S059,15,6.0,2500.0,12000.0,1.452,PRJ006,SEG0456,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001700,D,D-S065,18,8.0,3000.0,10000.0,1.965,PRJ029,SEG0598,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001701,C,C-S090,17,25.0,2500.0,8000.0,3.612,PRJ049,SEG0456,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001702,C,C-S103,15,12.0,1500.0,16000.0,2.045,PRJ077,SEG0140,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001703,D,D-S012,14,50.0,2500.0,12000.0,12.656,PRJ049,SEG0386,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001704,B,B-S090,14,40.0,2000.0,16000.0,10.11,PRJ054,SEG0742,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001705,D,D-S019,17,6.0,1800.0,6000.0,0.469,PRJ047,SEG0639,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001706,D,D-S085,14,14.0,2500.0,9000.0,2.423,PRJ027,SEG0267,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001707,B,B-S107,2,10.0,2800.0,6000.0,1.212,PRJ020,SEG0465,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001708,A,A-S086,3,20.0,2200.0,8000.0,2.646,PRJ014,SEG0224,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001709,A,A-S001,13,50.0,2800.0,6000.0,7.112,PRJ046,SEG0169,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001710,B,B-S119,4,12.0,3000.0,14000.0,4.269,PRJ050,SEG0405,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001711,C,C-S097,12,20.0,1500.0,16000.0,3.635,PRJ024,SEG0198,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001712,A,A-S076,20,20.0,2800.0,16000.0,6.556,PRJ017,SEG0693,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001713,B,B-S104,14,40.0,3000.0,12000.0,11.691,PRJ006,SEG0381,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001714,B,B-S008,11,10.0,2500.0,10000.0,1.856,PRJ043,SEG0247,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001715,B,B-S092,1,25.0,2000.0,16000.0,6.814,PRJ024,SEG0430,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001716,D,D-S005,1,20.0,1800.0,9000.0,2.473,PRJ043,SEG0710,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001717,C,C-S007,2,14.0,2500.0,8000.0,2.245,PRJ043,SEG0606,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001718,B,B-S078,6,50.0,2800.0,14000.0,16.082,PRJ066,SEG0258,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001719,C,C-S014,14,16.0,2800.0,16000.0,5.167,PRJ024,SEG0190,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001720,D,D-S090,16,40.0,2500.0,12000.0,10.275,PRJ043,SEG0604,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001721,D,D-S063,20,8.0,1800.0,10000.0,1.217,PRJ055,SEG0309,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001722,B,B-S072,11,40.0,1500.0,8000.0,4.097,PRJ037,SEG0315,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001723,A,A-S097,3,12.0,2200.0,10000.0,2.153,PRJ073,SEG0500,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001724,B,B-S044,13,50.0,2000.0,8000.0,5.832,PRJ018,SEG0334,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001725,D,D-S053,17,6.0,2200.0,10000.0,1.086,PRJ035,SEG0008,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001726,C,C-S001,14,18.0,2200.0,9000.0,2.702,PRJ023,SEG0676,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001727,D,D-S069,12,50.0,1800.0,10000.0,7.439,PRJ071,SEG0727,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001728,A,A-S079,13,25.0,2200.0,12000.0,5.141,PRJ032,SEG0375,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001729,C,C-S085,8,12.0,2000.0,12000.0,2.131,PRJ030,SEG0583,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001730,C,C-S030,7,50.0,1500.0,16000.0,9.416,PRJ068,SEG0631,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001731,B,B-S082,9,50.0,2500.0,12000.0,11.722,PRJ044,SEG0318,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001732,B,B-S078,8,40.0,2000.0,12000.0,8.041,PRJ071,SEG0526,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001733,D,D-S040,10,40.0,2800.0,16000.0,14.301,PRJ041,SEG0522,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001734,A,A-S067,16,30.0,2500.0,6000.0,3.498,PRJ059,SEG0242,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001735,A,A-S039,7,30.0,2500.0,6000.0,3.776,PRJ062,SEG0495,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001736,D,D-S051,3,16.0,2200.0,9000.0,2.261,PRJ069,SEG0344,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001737,B,B-S028,10,20.0,2500.0,12000.0,4.631,PRJ072,SEG0599,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001738,D,D-S116,19,25.0,2000.0,6000.0,2.488,PRJ001,SEG0113,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001739,C,C-S072,21,25.0,2500.0,9000.0,4.145,PRJ013,SEG0333,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001740,B,B-S119,12,25.0,1500.0,14000.0,3.84,PRJ043,SEG0355,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001741,D,D-S002,12,40.0,2000.0,14000.0,9.583,PRJ059,SEG0096,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001742,B,B-S094,9,25.0,2000.0,6000.0,2.447,PRJ079,SEG0363,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001743,D,D-S047,10,10.0,2500.0,8000.0,1.588,PRJ035,SEG0250,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001744,B,B-S009,7,18.0,2800.0,6000.0,2.586,PRJ048,SEG0155,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001745,A,A-S051,19,25.0,2000.0,14000.0,5.646,PRJ039,SEG0367,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001746,A,A-S062,17,16.0,2000.0,16000.0,4.143,PRJ040,SEG0516,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001747,B,B-S066,21,20.0,3000.0,14000.0,7.253,PRJ069,SEG0332,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001748,A,A-S076,9,16.0,3000.0,8000.0,3.101,PRJ035,SEG0742,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001749,B,B-S016,4,6.0,1800.0,8000.0,0.642,PRJ048,SEG0709,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001750,A,A-S109,10,10.0,1800.0,8000.0,1.196,PRJ023,SEG0715,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001751,A,A-S010,11,16.0,2500.0,16000.0,5.101,PRJ064,SEG0145,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001752,C,C-S046,13,18.0,2200.0,9000.0,2.909,PRJ056,SEG0783,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001753,A,A-S090,7,25.0,2200.0,12000.0,4.903,PRJ035,SEG0602,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001754,C,C-S014,11,20.0,1500.0,9000.0,2.214,PRJ028,SEG0468,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001755,C,C-S010,10,20.0,2200.0,12000.0,4.215,PRJ049,SEG0288,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001756,B,B-S097,4,12.0,2200.0,10000.0,2.231,PRJ016,SEG0765,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001757,A,A-S030,20,40.0,2000.0,12000.0,6.966,PRJ079,SEG0129,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001758,B,B-S037,20,8.0,3000.0,14000.0,2.384,PRJ025,SEG0306,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001759,B,B-S066,11,25.0,2000.0,8000.0,3.315,PRJ034,SEG0092,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001760,D,D-S110,16,14.0,1500.0,9000.0,1.364,PRJ058,SEG0719,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001761,C,C-S110,10,50.0,2200.0,10000.0,8.399,PRJ010,SEG0427,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001762,A,A-S084,21,6.0,2500.0,9000.0,1.041,PRJ010,SEG0213,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001763,C,C-S025,7,25.0,2500.0,9000.0,4.639,PRJ069,SEG0712,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001764,C,C-S019,5,10.0,1500.0,6000.0,0.644,PRJ073,SEG0748,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001765,D,D-S084,15,30.0,1500.0,8000.0,3.011,PRJ005,SEG0256,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P001766,D,D-S032,21,18.0,2200.0,14000.0,4.665,PRJ030,SEG0266,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
